,station,date,tmax,tmin,tavg,dewpoint,wetbulb,codesum,preciptotal,year,month,week,humidity
1756,1,2011-09-20,74,49,62.0,54,58,MIFG BCFG BR,0.0,2011,9,38,75.0188691101976
1757,2,2011-09-20,75,53,64.0,54,58,FG+ BCFG BR,0.01,2011,9,38,69.92407087163488
1758,1,2011-09-21,71,56,64.0,49,56,RA,0.005,2011,9,38,58.12736627587315
1759,2,2011-09-21,72,57,65.0,49,56, ,0.005,2011,9,38,56.13141013840536
1760,1,2011-09-22,64,51,58.0,47,52, ,0.0,2011,9,38,66.71252677474104
1761,2,2011-09-22,63,53,58.0,47,52, ,0.0,2011,9,38,66.71252677474104
1762,1,2011-09-23,62,48,55.0,44,49, ,0.0,2011,9,38,66.35678878575852
1763,2,2011-09-23,62,48,55.0,46,51,RA,0.02,2011,9,38,71.60020023090642
1764,1,2011-09-24,62,51,57.0,49,51,RA BR,0.14,2011,9,38,74.548291053835
1765,2,2011-09-24,63,51,57.0,48,52,RA BR,0.07,2011,9,38,71.80860936988302
1766,1,2011-09-25,64,51,58.0,53,55,RA,0.08,2011,9,38,83.39463368388863
1767,2,2011-09-25,65,53,59.0,53,55,RA BR,0.23,2011,9,38,80.457977206847
1768,1,2011-09-26,60,53,57.0,51,53,RA BR,1.21,2011,9,39,80.3057586215734
1769,2,2011-09-26,63,53,58.0,50,53,RA BR,0.9,2011,9,39,74.64339585388701
1770,1,2011-09-27,63,54,59.0,53,55,RA BR,0.31,2011,9,39,80.457977206847
1771,2,2011-09-27,63,54,59.0,53,55,RA BR,0.25,2011,9,39,80.457977206847
1772,1,2011-09-28,63,53,58.0,54,55,RA BR,0.77,2011,9,39,86.50626195683859
1773,2,2011-09-28,64,53,59.0,54,55,RA BR,0.15,2011,9,39,83.460032682145
1774,1,2011-09-29,66,49,58.0,51,53,RA BR,0.06,2011,9,39,77.46588457018464
1775,2,2011-09-29,66,51,59.0,50,54,RA DZ BR,0.09,2011,9,39,72.01490523980752
1776,1,2011-09-30,57,45,51.0,41,47,RA,0.09,2011,9,39,68.4803180781121
1777,2,2011-09-30,58,47,53.0,42,47,RA,0.17,2011,9,39,66.11677879059542
1778,1,2011-10-01,56,42,49.0,40,45, ,0.005,2011,10,39,70.96203478298281
1779,2,2011-10-01,56,44,50.0,40,45, ,0.005,2011,10,39,68.36536838876128
1780,1,2011-10-02,66,41,54.0,38,46, ,0.0,2011,10,39,54.557575010333494
1781,2,2011-10-02,65,41,53.0,39,46, ,0.0,2011,10,39,58.85251990010381
1782,1,2011-10-03,69,44,57.0,45,50, ,0.0,2011,10,40,64.11514175131302
1783,2,2011-10-03,70,45,58.0,44,50, ,0.0,2011,10,40,59.53513888738432
1784,1,2011-10-04,76,43,60.0,47,52, ,0.0,2011,10,40,62.10637420415283
1785,2,2011-10-04,74,46,60.0,47,53, ,0.0,2011,10,40,62.10637420415283
1786,1,2011-10-05,80,49,65.0,48,55, ,0.0,2011,10,40,54.06855673054477
1787,2,2011-10-05,80,52,66.0,47,55, ,0.0,2011,10,40,50.29229115862627
1788,1,2011-10-06,81,50,66.0,51,58, ,0.0,2011,10,40,58.39887964098753
1789,2,2011-10-06,81,56,69.0,50,58, ,0.0,2011,10,40,50.738265153460794
1790,1,2011-10-07,84,54,69.0,53,59, ,0.0,2011,10,40,56.686850696229826
1791,2,2011-10-07,84,59,72.0,51,59, ,0.0,2011,10,40,47.54105029425511
1792,1,2011-10-08,82,54,68.0,54,60, ,0.0,2011,10,40,60.85718486364794
1793,2,2011-10-08,82,61,72.0,53,60, ,0.0,2011,10,40,51.17954175873011
1794,1,2011-10-09,80,52,66.0,51,58, ,0.0,2011,10,40,58.39887964098753
1795,2,2011-10-09,80,56,68.0,51,58, ,0.0,2011,10,40,54.497276281177406
1796,1,2011-10-10,76,54,65.0,51,57, ,0.0,2011,10,41,60.46651653500821
1797,2,2011-10-10,77,58,68.0,49,58, ,0.0,2011,10,41,50.59013056579321
1798,1,2011-10-11,79,57,68.0,54,60, ,0.0,2011,10,41,60.85718486364794
1799,2,2011-10-11,78,58,68.0,52,59, ,0.0,2011,10,41,56.54882032643535
1800,1,2011-10-12,78,55,67.0,52,58, ,0.0,2011,10,41,58.53379534850804
1801,2,2011-10-12,77,57,67.0,51,58, ,0.0,2011,10,41,56.41023806472434
1802,1,2011-10-13,66,52,59.0,55,58,RA BR,0.28,2011,10,41,86.56035214336595
1803,2,2011-10-13,64,52,58.0,55,57,RA BR,0.49,2011,10,41,89.71974077829657
1804,1,2011-10-14,62,48,55.0,41,48, ,0.0,2011,10,41,59.1273266011467
1805,2,2011-10-14,61,49,55.0,41,48, ,0.0,2011,10,41,59.1273266011467
1806,1,2011-10-15,62,47,55.0,36,46, ,0.0,2011,10,41,48.61640558435118
1807,2,2011-10-15,61,47,54.0,36,46, ,0.0,2011,10,41,50.422376460756325
1808,1,2011-10-16,62,48,55.0,39,46,RA,0.17,2011,10,41,54.703505559282405
1809,2,2011-10-16,60,46,53.0,39,46,RA,0.12,2011,10,41,58.85251990010381
1810,1,2011-10-17,59,41,50.0,33,42, ,0.0,2011,10,42,51.8498399585023
1811,2,2011-10-17,57,40,49.0,33,42, ,0.0,2011,10,42,53.819210418124364
1812,1,2011-10-18,54,41,48.0,37,43,RA,0.06,2011,10,42,65.50659551519327
1813,2,2011-10-18,54,40,47.0,38,43,RA DZ BR,0.02,2011,10,42,70.74491259354792
1814,1,2011-10-19,49,44,47.0,40,44,RA BR,0.85,2011,10,42,76.49272935755823
1815,2,2011-10-19,49,44,47.0,41,44,RA BR,0.84,2011,10,42,79.51862524231537
1816,1,2011-10-20,47,43,45.0,37,42,RA,0.08,2011,10,42,73.36703000278575
1817,2,2011-10-20,46,42,44.0,38,42,RA,0.07,2011,10,42,79.27371908044496
1818,1,2011-10-21,55,38,47.0,34,41, ,0.0,2011,10,42,60.38384072843401
1819,2,2011-10-21,54,37,46.0,34,41, ,0.0,2011,10,42,62.70842255443885
1820,1,2011-10-22,66,34,50.0,37,44, ,0.0,2011,10,42,60.7902530942096
1821,2,2011-10-22,66,38,52.0,37,45, ,0.0,2011,10,42,56.45028047058878
1822,1,2011-10-23,68,38,53.0,41,48,TSRA RA BR,0.2,2011,10,42,63.61186782925381
1823,2,2011-10-23,67,41,54.0,42,49,TSRA RA,0.22,2011,10,42,63.738559762892656
1824,1,2011-10-24,63,45,54.0,39,46, ,0.0,2011,10,43,56.735596099294085
1825,2,2011-10-24,63,45,54.0,39,47,RA,0.06,2011,10,43,56.735596099294085
1826,1,2011-10-25,74,45,60.0,46,53,RA,0.02,2011,10,43,59.80411012425675
1827,2,2011-10-25,74,49,62.0,45,53,TS TSRA BR,0.13,2011,10,43,53.63488688511451
1828,1,2011-10-26,53,47,50.0,42,46, ,0.0,2011,10,43,73.86835077002027
1829,2,2011-10-26,54,47,51.0,42,46,BR,0.0,2011,10,43,71.17693908994062
1830,1,2011-10-27,53,39,46.0,37,42,RA,0.12,2011,10,43,70.63551138739037
1831,2,2011-10-27,51,38,45.0,38,42,RA BR,0.16,2011,10,43,76.30942873873944
1832,1,2011-10-28,55,35,45.0,33,40, ,0.03,2011,10,43,62.57695222916293
1833,2,2011-10-28,54,36,45.0,32,40, ,0.0,2011,10,43,60.10986390105501
1834,1,2011-10-29,55,34,45.0,30,38, ,0.0,2011,10,43,55.43297539886293
1835,2,2011-10-29,54,36,45.0,29,38, ,0.0,2011,10,43,53.217956564421456
1836,1,2011-10-30,57,33,45.0,36,41,RA BR,0.17,2011,10,43,70.5255455844803
1837,2,2011-10-30,57,37,47.0,34,42,RA,0.11,2011,10,43,60.38384072843401
1838,1,2011-10-31,53,36,45.0,36,40,BR,0.0,2011,10,44,70.5255455844803
1839,2,2011-10-31,53,39,46.0,35,41,BR,0.0,2011,10,44,65.25839380589083
1840,1,2012-05-01,65,49,57.0,52,55,RA BR HZ,0.09,2012,5,18,83.3288601808143
1841,2,2012-05-01,64,52,58.0,53,56,RA BR HZ,0.32,2012,5,18,83.39463368388863
1842,1,2012-05-02,80,58,69.0,60,64,FG+ BR,0.0,2012,5,18,73.01556312174712
1843,2,2012-05-02,78,60,69.0,60,64,BR,0.005,2012,5,18,73.01556312174712
1844,1,2012-05-03,86,66,76.0,65,69,TS TSRA,1.34,2012,5,18,68.74348058795903
1845,2,2012-05-03,86,69,78.0,64,69,TSRA RA BR VCTS,0.07,2012,5,18,62.123647934918836
1846,1,2012-05-04,73,55,64.0,55,58,TSRA BR HZ,0.28,2012,5,18,72.52156515439835
1847,2,2012-05-04,72,51,62.0,55,58,TSRA BR HZ,0.28,2012,5,18,77.8056216717131
1848,1,2012-05-05,60,52,56.0,52,54,RA BR HZ,0.005,2012,5,18,86.39712508647416
1849,2,2012-05-05,63,53,58.0,54,56,BR HZ,0.0,2012,5,18,86.50626195683859
1850,1,2012-05-06,70,51,61.0,53,56,TS TSRA RA BR,0.8,2012,5,18,74.92573641260748
1851,2,2012-05-06,73,54,64.0,54,57,TSRA BR,0.4,2012,5,18,69.92407087163488
1852,1,2012-05-07,64,52,58.0,55,57,TSRA RA FG+ FG BR HZ,0.47,2012,5,19,89.71974077829657
1853,2,2012-05-07,61,54,58.0,56,57,TSRA RA FG+ FG BR,0.59,2012,5,19,93.03790988278699
1854,1,2012-05-08,70,52,61.0,45,53,BR,0.0,2012,5,19,55.56704689274591
1855,2,2012-05-08,70,51,61.0,45,53,FG+,0.01,2012,5,19,55.56704689274591
1856,1,2012-05-09,60,47,54.0,43,49,RA,0.06,2012,5,19,66.23707095046817
1857,2,2012-05-09,60,46,53.0,43,48, ,0.005,2012,5,19,68.70851465832256
1858,1,2012-05-10,67,46,57.0,34,46, ,0.0,2012,5,19,41.76036902871628
1859,2,2012-05-10,65,45,55.0,33,46, ,0.0,2012,5,19,43.137085499910384
1860,1,2012-05-11,78,43,61.0,40,52, ,0.0,2012,5,19,45.848007053577675
1861,2,2012-05-11,78,48,63.0,38,52, ,0.0,2012,5,19,39.51128236375127
1862,1,2012-05-12,69,53,61.0,42,51,RA,0.03,2012,5,19,49.5384834011483
1863,2,2012-05-12,67,51,59.0,45,51,TSRA RA,0.25,2012,5,19,59.66991325554808
1864,1,2012-05-13,72,50,61.0,31,48, ,0.0,2012,5,19,32.07853347847484
1865,2,2012-05-13,69,53,61.0,33,48, ,0.0,2012,5,19,34.77216438923016
1866,1,2012-05-14,82,43,63.0,36,51, ,0.0,2012,5,20,36.516519537662106
1867,2,2012-05-14,78,46,62.0,36,51, ,0.0,2012,5,20,37.82629659934588
1868,1,2012-05-15,86,57,72.0,45,57,TS RA,0.05,2012,5,20,37.95619680259921
1869,2,2012-05-15,84,56,70.0,44,56,RA,0.005,2012,5,20,39.10750931104051
1870,1,2012-05-16,65,50,58.0,33,46, ,0.0,2012,5,20,38.70248128983175
1871,2,2012-05-16,63,52,58.0,33,46, ,0.0,2012,5,20,38.70248128983175
1872,1,2012-05-17,74,45,60.0,39,50, ,0.0,2012,5,20,45.691135780344744
1873,2,2012-05-17,71,49,60.0,40,51, ,0.0,2012,5,20,47.50686073377498
1874,1,2012-05-18,85,53,69.0,41,54, ,0.0,2012,5,20,36.05956454145216
1875,2,2012-05-18,85,57,71.0,38,54, ,0.0,2012,5,20,29.96361502583071
1876,1,2012-05-19,92,59,76.0,53,62, ,0.0,2012,5,20,44.74804725483461
1877,2,2012-05-19,91,64,78.0,52,62, ,0.0,2012,5,20,40.36410662701497
1878,1,2012-05-20,93,65,79.0,57,65,TSRA RA,0.14,2012,5,20,46.86935563595732
1879,2,2012-05-20,92,65,79.0,57,65,TSRA RA,0.14,2012,5,20,46.86935563595732
1880,1,2012-05-21,67,54,61.0,44,52, ,0.0,2012,5,21,53.489222585624475
1881,2,2012-05-21,65,54,60.0,44,52, ,0.0,2012,5,21,55.42454757441549
1882,1,2012-05-22,71,50,61.0,41,51, ,0.0,2012,5,21,47.66166041688296
1883,2,2012-05-22,68,49,59.0,42,51, ,0.0,2012,5,21,53.196222809238726
1884,1,2012-05-23,82,47,65.0,42,54, ,0.0,2012,5,21,43.03821564393166
1885,2,2012-05-23,82,49,66.0,41,54, ,0.0,2012,5,21,39.99173853220212
1886,1,2012-05-24,90,64,77.0,53,63, ,0.0,2012,5,21,43.285691086399886
1887,2,2012-05-24,90,67,79.0,52,63, ,0.0,2012,5,21,39.055699825535484
1888,1,2012-05-25,83,65,74.0,49,59, ,0.0,2012,5,21,41.25505721005188
1889,2,2012-05-25,80,67,74.0,49,59, ,0.0,2012,5,21,41.25505721005188
1890,1,2012-05-26,86,60,73.0,54,61,RA,0.005,2012,5,21,51.325595364126016
1891,2,2012-05-26,82,63,73.0,54,62, ,0.0,2012,5,21,51.325595364126016
1892,1,2012-05-27,97,70,84.0,59,68, ,0.0,2012,5,21,42.79718686526559
1893,2,2012-05-27,97,73,85.0,58,68, ,0.0,2012,5,21,39.98370814527376
1894,1,2012-05-28,95,77,86.0,60,69, ,0.005,2012,5,22,41.595643814781866
1895,2,2012-05-28,94,74,84.0,60,68,RA,0.02,2012,5,22,44.35243232006772
1896,1,2012-05-29,85,61,73.0,46,59, ,0.0,2012,5,22,38.11436570743184
1897,2,2012-05-29,85,64,75.0,45,59, ,0.005,2012,5,22,34.31231960674149
1898,1,2012-05-30,70,53,62.0,46,53, ,0.0,2012,5,22,55.7089809078481
1899,2,2012-05-30,69,53,61.0,46,53, ,0.0,2012,5,22,57.71585872986358
1900,1,2012-05-31,54,47,51.0,45,48,RA BR,1.12,2012,5,22,79.83878472955372
1901,2,2012-05-31,55,49,52.0,45,48,RA BR,0.97,2012,5,22,76.942300197303
1902,1,2012-06-01,65,49,57.0,43,49,RA,0.01,2012,6,22,59.39978460157078
1903,2,2012-06-01,64,49,57.0,44,49,RA BR,0.03,2012,6,22,61.71767765280599
1904,1,2012-06-02,76,49,63.0,46,55, ,0.0,2012,6,22,53.77999626270204
1905,2,2012-06-02,74,49,62.0,47,55, ,0.0,2012,6,22,57.853595808149635
1906,1,2012-06-03,81,57,69.0,48,58, ,0.005,2012,6,22,47.08521265655789
1907,2,2012-06-03,80,56,68.0,48,58, ,0.005,2012,6,22,48.73092155991871
1908,1,2012-06-04,75,59,67.0,47,56, ,0.005,2012,6,23,48.5797010922
1909,2,2012-06-04,74,59,67.0,47,56, ,0.0,2012,6,23,48.5797010922
1910,1,2012-06-05,70,57,64.0,49,56, ,0.0,2012,6,23,58.12736627587315
1911,2,2012-06-05,69,57,63.0,49,56, ,0.0,2012,6,23,60.203259900373716
1912,1,2012-06-06,76,52,64.0,46,55, ,0.0,2012,6,23,51.92558586113648
1913,2,2012-06-06,74,56,65.0,47,56, ,0.0,2012,6,23,52.07291087810838
1914,1,2012-06-07,82,54,68.0,44,56, ,0.0,2012,6,23,41.88299056269744
1915,2,2012-06-07,78,54,66.0,45,56, ,0.0,2012,6,23,46.624955801039214
1916,1,2012-06-08,88,54,71.0,49,60, ,0.0,2012,6,23,45.655498759761414
1917,2,2012-06-08,87,59,73.0,48,60, ,0.0,2012,6,23,41.09857475841559
1918,1,2012-06-09,90,65,78.0,50,62, ,0.0,2012,6,23,37.4824091702422
1919,2,2012-06-09,89,66,78.0,50,62, ,0.0,2012,6,23,37.4824091702422
1920,1,2012-06-10,93,67,80.0,56,66, ,0.0,2012,6,23,43.74546815700187
1921,2,2012-06-10,92,71,82.0,55,65, ,0.0,2012,6,23,39.52138244583613
1922,1,2012-06-11,90,70,80.0,62,68,RA,0.005,2012,6,24,54.218831841834906
1923,2,2012-06-11,90,72,81.0,63,69, ,0.0,2012,6,24,54.3576949833618
1924,1,2012-06-12,78,59,69.0,46,57, ,0.0,2012,6,24,43.666307777175845
1925,2,2012-06-12,77,62,70.0,47,57, ,0.0,2012,6,24,43.822199977416545
1926,1,2012-06-13,72,54,63.0,45,55, ,0.0,2012,6,24,51.77772002333556
1927,2,2012-06-13,71,57,64.0,45,55, ,0.0,2012,6,24,49.99235094090568
1928,1,2012-06-14,87,56,72.0,48,59, ,0.0,2012,6,24,42.51073357891207
1929,2,2012-06-14,86,60,73.0,48,59, ,0.0,2012,6,24,41.09857475841559
1930,1,2012-06-15,94,59,77.0,49,62, ,0.0,2012,6,24,37.325680802158296
1931,2,2012-06-15,93,67,80.0,48,61, ,0.0,2012,6,24,32.56967575341343
1932,1,2012-06-16,94,69,82.0,60,68,RA BR,0.31,2012,6,24,47.31679629785755
1933,2,2012-06-16,94,69,82.0,60,68,RA BR,0.38,2012,6,24,47.31679629785755
1934,1,2012-06-17,87,69,78.0,59,66,RA BR,0.11,2012,6,24,52.04812676685039
1935,2,2012-06-17,85,68,77.0,59,66,RA BR,0.15,2012,6,24,53.79912917163951
1936,1,2012-06-18,94,69,82.0,65,71, ,0.0,2012,6,25,56.43384645608207
1937,2,2012-06-18,92,72,82.0,65,71, ,0.0,2012,6,25,56.43384645608207
1938,1,2012-06-19,95,78,87.0,65,72, ,0.0,2012,6,25,48.05317851294368
1939,2,2012-06-19,94,75,85.0,65,71, ,0.0,2012,6,25,51.22460325751438
1940,1,2012-06-20,95,77,86.0,62,71, ,0.0,2012,6,25,44.65331124084753
1941,2,2012-06-20,93,76,85.0,62,70, ,0.0,2012,6,25,46.10628195074536
1942,1,2012-06-21,85,70,78.0,59,66,RA,0.01,2012,6,25,52.04812676685039
1943,2,2012-06-21,83,70,77.0,60,67, ,0.03,2012,6,25,55.754184100364554
1944,1,2012-06-22,87,64,76.0,52,62, ,0.0,2012,6,25,43.13156527720877
1945,2,2012-06-22,83,63,73.0,52,62, ,0.0,2012,6,25,47.6920165941982
1946,1,2012-06-23,87,62,75.0,55,64, ,0.0,2012,6,25,49.775277119899386
1947,2,2012-06-23,86,63,75.0,55,63, ,0.0,2012,6,25,49.775277119899386
1948,1,2012-06-24,94,65,80.0,57,65, ,0.0,2012,6,25,45.35622683576624
1949,2,2012-06-24,92,70,81.0,58,66, ,0.0,2012,6,25,45.50714115078846
1950,1,2012-06-25,76,60,68.0,49,58, ,0.0,2012,6,26,50.59013056579321
1951,2,2012-06-25,74,63,69.0,48,58, ,0.0,2012,6,26,47.08521265655789
1952,1,2012-06-26,83,56,70.0,50,59, ,0.0,2012,6,26,49.03183822053935
1953,2,2012-06-26,81,63,72.0,51,60, ,0.0,2012,6,26,47.54105029425511
1954,1,2012-06-27,92,57,75.0,51,63, ,0.0,2012,6,26,42.97700637975792
1955,2,2012-06-27,90,64,77.0,51,63, ,0.0,2012,6,26,40.20839472657263
1956,1,2012-06-28,100,76,88.0,69,74,TSRA HZ,0.04,2012,6,26,53.45500176743383
1957,2,2012-06-28,101,77,89.0,68,74,TSRA,0.16,2012,6,26,50.04145715461693
1958,1,2012-06-29,88,69,79.0,61,67,TS TSRA RA,0.42,2012,6,26,54.07945083337518
1959,2,2012-06-29,88,70,79.0,62,69,TSRA RA BR HZ,0.28,2012,6,26,56.02762595228115
1960,1,2012-06-30,92,69,81.0,67,72, ,0.0,2012,6,26,62.49310523138112
1961,2,2012-06-30,89,70,80.0,68,72, ,0.005,2012,6,26,66.83574763380231
1962,1,2012-07-01,91,68,80.0,67,71, ,0.005,2012,7,26,64.56924007445551
1963,2,2012-07-01,90,66,78.0,68,72,TSRA RA,0.56,2012,7,26,71.37921957347292
1964,1,2012-07-02,98,71,85.0,69,74,BR HZ,0.0,2012,7,27,58.82187232391776
1965,2,2012-07-02,97,74,86.0,69,74, ,0.0,2012,7,27,56.96818874823267
1966,1,2012-07-03,96,77,87.0,67,74, ,0.0,2012,7,27,51.50852775658835
1967,2,2012-07-03,95,77,86.0,67,73, ,0.0,2012,7,27,53.17765572745121
1968,1,2012-07-04,102,79,91.0,68,75, ,0.0,2012,7,27,46.99147499261395
1969,2,2012-07-04,101,80,91.0,68,75, ,0.0,2012,7,27,46.99147499261395
1970,1,2012-07-05,103,79,91.0,69,75,TSRA,0.28,2012,7,27,48.63390760391981
1971,2,2012-07-05,102,79,91.0,68,75,RA,0.005,2012,7,27,46.99147499261395
1972,1,2012-07-06,103,82,93.0,71,77, ,0.0,2012,7,27,48.9214937069159
1973,2,2012-07-06,104,83,94.0,71,77, ,0.0,2012,7,27,47.42800945148746
1974,1,2012-07-07,98,73,86.0,67,72, ,0.0,2012,7,27,53.17765572745121
1975,2,2012-07-07,98,74,86.0,68,73, ,0.0,2012,7,27,55.04429622926955
1976,1,2012-07-08,85,68,77.0,56,65, ,0.0,2012,7,27,48.29099965563686
1977,2,2012-07-08,85,74,80.0,56,65, ,0.0,2012,7,27,43.74546815700187
1978,1,2012-07-09,91,66,79.0,57,65, ,0.0,2012,7,28,46.86935563595732
1979,2,2012-07-09,88,68,78.0,59,66, ,0.0,2012,7,28,52.04812676685039
1980,1,2012-07-10,83,67,75.0,55,64, ,0.0,2012,7,28,49.775277119899386
1981,2,2012-07-10,82,71,77.0,56,64, ,0.0,2012,7,28,48.29099965563686
1982,1,2012-07-11,87,64,76.0,57,65, ,0.0,2012,7,28,51.76065673239512
1983,2,2012-07-11,86,69,78.0,57,65, ,0.0,2012,7,28,48.43952808118265
1984,1,2012-07-12,91,66,79.0,54,65, ,0.0,2012,7,28,42.0312913786929
1985,2,2012-07-12,90,71,81.0,53,64, ,0.0,2012,7,28,37.950513662710186
1986,1,2012-07-13,93,70,82.0,63,69,TS TSRA RA BR,0.28,2012,7,28,52.61694111508524
1987,2,2012-07-13,93,73,83.0,63,69,TSRA,0.005,2012,7,28,50.93870964119789
1988,1,2012-07-14,90,70,80.0,65,70, ,0.005,2012,7,28,60.23773838781599
1989,2,2012-07-14,89,71,80.0,66,70,HZ,0.005,2012,7,28,62.370480849121655
1990,1,2012-07-15,95,71,83.0,66,71, ,0.0,2012,7,28,56.568209038240894
1991,2,2012-07-15,95,70,83.0,66,72, ,0.0,2012,7,28,56.568209038240894
1992,1,2012-07-16,97,72,85.0,66,72, ,0.0,2012,7,29,53.03823187895239
1993,2,2012-07-16,98,77,88.0,65,73, ,0.0,2012,7,29,46.550902742229354
1994,1,2012-07-17,99,79,89.0,67,74, ,0.0,2012,7,29,48.34447096179238
1995,2,2012-07-17,99,80,90.0,66,74, ,0.0,2012,7,29,45.24986413630527
1996,1,2012-07-18,94,72,83.0,71,74,TS TSRA RA BR,0.85,2012,7,29,67.16992386077122
1997,2,2012-07-18,91,71,81.0,71,74,TSRA BR SQ,0.55,2012,7,29,71.67834165799995
1998,1,2012-07-19,83,71,77.0,70,72,TSRA RA BR,0.8,2012,7,29,79.01680479229573
1999,2,2012-07-19,85,70,78.0,70,72,TSRA RA,0.89,2012,7,29,76.44504169240159
2000,1,2012-07-20,81,68,75.0,59,65, ,0.0,2012,7,29,57.503552015891614
2001,2,2012-07-20,82,69,76.0,61,66,DZ,0.005,2012,7,29,59.72319979400966
2002,1,2012-07-21,87,65,76.0,63,69, ,0.0,2012,7,29,64.09401267655079
2003,2,2012-07-21,89,69,79.0,63,69, ,0.0,2012,7,29,58.03722873540538
2004,1,2012-07-22,89,68,79.0,66,70, ,0.005,2012,7,29,64.45122207118804
2005,2,2012-07-22,90,75,83.0,65,71, ,0.01,2012,7,29,54.63387376082461
2006,1,2012-07-23,97,81,89.0,68,74,RA,0.005,2012,7,30,50.04145715461693
2007,2,2012-07-23,98,81,90.0,67,74, ,0.01,2012,7,30,46.84506678442154
2008,1,2012-07-24,84,69,77.0,65,70,TSRA RA,0.54,2012,7,30,66.49695902904085
2009,2,2012-07-24,88,71,80.0,66,71,TSRA RA BR,0.37,2012,7,30,62.370480849121655
2010,1,2012-07-25,99,70,85.0,67,73,RA,0.01,2012,7,30,54.90799943648251
2011,2,2012-07-25,101,74,88.0,67,73, ,0.0,2012,7,30,49.898228175405684
2012,1,2012-07-26,89,69,79.0,69,72,TSRA RA,0.71,2012,7,30,71.47941063428179
2013,2,2012-07-26,89,72,81.0,69,73, ,0.07,2012,7,30,66.9476486991263
2014,1,2012-07-27,86,66,76.0,64,68, ,0.03,2012,7,30,66.38299221937822
2015,2,2012-07-27,87,70,79.0,64,69, ,0.01,2012,7,30,60.109903291890774
2016,1,2012-07-28,82,67,75.0,60,66, ,0.0,2012,7,30,59.593225297204334
2017,2,2012-07-28,83,71,77.0,60,66, ,0.0,2012,7,30,55.754184100364554
2018,1,2012-07-29,85,63,74.0,59,66,RA,0.005,2012,7,30,59.462710501950724
2019,2,2012-07-29,88,68,78.0,58,66, ,0.0,2012,7,30,50.21530537492329
2020,1,2012-07-30,92,69,81.0,62,69, ,0.0,2012,7,31,52.47550009737232
2021,2,2012-07-30,93,74,84.0,61,69, ,0.0,2012,7,31,45.95717373213974
2022,1,2012-07-31,85,68,77.0,65,69, ,0.16,2012,7,31,66.49695902904085
2023,2,2012-07-31,86,71,79.0,65,70,TSRA,0.17,2012,7,31,62.247329201951004
2024,1,2012-08-01,90,68,79.0,64,69, ,0.0,2012,8,31,60.109903291890774
2025,2,2012-08-01,89,71,80.0,63,69, ,0.0,2012,8,31,56.1635566720445
2026,1,2012-08-02,93,66,80.0,63,69, ,0.0,2012,8,31,56.1635566720445
2027,2,2012-08-02,93,71,82.0,61,69, ,0.0,2012,8,31,49.028793104657076
2028,1,2012-08-03,95,71,83.0,67,72,BR,0.0,2012,8,31,58.56241959730853
2029,2,2012-08-03,94,74,84.0,65,72, ,0.0,2012,8,31,52.89830570413757
2030,1,2012-08-04,93,71,82.0,69,72,TS TSRA,0.37,2012,8,31,64.80371344799588
2031,2,2012-08-04,95,72,84.0,68,72,TSRA BR,1.02,2012,8,31,58.69240620448946
2032,1,2012-08-05,84,66,75.0,59,66, ,0.0,2012,8,31,57.503552015891614
2033,2,2012-08-05,85,70,78.0,59,66, ,0.0,2012,8,31,52.04812676685039
2034,1,2012-08-06,85,62,74.0,56,64, ,0.0,2012,8,32,53.3747251412142
2035,2,2012-08-06,86,67,77.0,56,64, ,0.0,2012,8,32,48.29099965563686
2036,1,2012-08-07,92,62,77.0,60,68, ,0.0,2012,8,32,55.754184100364554
2037,2,2012-08-07,94,67,81.0,59,67, ,0.0,2012,8,32,47.168118041476916
2038,1,2012-08-08,84,72,78.0,62,68,RA,0.005,2012,8,32,57.904610033841074
2039,2,2012-08-08,84,75,80.0,62,68,RA,0.01,2012,8,32,54.218831841834906
2040,1,2012-08-09,75,63,69.0,63,65,RA BR,0.05,2012,8,32,81.19433025594996
2041,2,2012-08-09,77,66,72.0,62,66,TSRA RA,0.005,2012,8,32,70.76773907233378
2042,1,2012-08-10,76,61,69.0,55,60,TSRA RA BR,0.18,2012,8,32,60.98629282649291
2043,2,2012-08-10,76,62,69.0,55,61,TSRA RA BR,0.4,2012,8,32,60.98629282649291
2044,1,2012-08-11,78,56,67.0,53,59, ,0.0,2012,8,32,60.72752109564434
2045,2,2012-08-11,79,58,69.0,52,59, ,0.0,2012,8,32,54.63909044432471
2046,1,2012-08-12,76,55,66.0,54,60, ,0.005,2012,8,32,65.21411080812129
2047,2,2012-08-12,77,61,69.0,53,61, ,0.0,2012,8,32,56.686850696229826
2048,1,2012-08-13,69,60,65.0,61,63,RA BR,0.4,2012,8,33,86.87834727482601
2049,2,2012-08-13,72,63,68.0,61,63,RA BR,0.34,2012,8,33,78.30173731848878
2050,1,2012-08-14,84,56,70.0,60,64,BR,0.005,2012,8,33,70.55990715762363
2051,2,2012-08-14,82,59,71.0,60,64,BR,0.01,2012,8,33,68.19661499378506
2052,1,2012-08-15,85,65,75.0,60,66, ,0.005,2012,8,33,59.593225297204334
2053,2,2012-08-15,86,67,77.0,59,66, ,0.005,2012,8,33,53.79912917163951
2054,1,2012-08-16,76,62,69.0,61,65,TSRA BR,0.39,2012,8,33,75.65738210974907
2055,2,2012-08-16,76,64,70.0,61,65,TSRA RA BR,0.31,2012,8,33,73.11287661442077
